tconst	averageRating	numVotes
tt0060599	7.1	17
tt0060600	5.6	207
tt0060603	4.3	19
tt0060605	6.2	138
tt0060608	5.7	353
tt0060609	5.5	246
tt0060610	5.6	25
tt0060612	7.2	267
tt0060613	6.7	832
tt0060614	7.3	53
tt0060615	5.4	174
tt0060616	5.7	544
tt0060617	5.9	119
tt0060618	4.3	311
tt0060619	4.6	277
tt0060620	6.1	46
tt0060622	7.4	14
tt0060623	7.4	462
tt0060625	6.2	117
tt0060626	5.7	569
tt0060627	6.6	20
tt0060628	5.2	59
tt0060629	7.8	49
tt0060630	7.1	978
tt0060631	7.2	87
tt0060632	5.0	51
tt0060635	7.4	4003
tt0060636	6.3	1868
tt0060637	6.3	2554
tt0060639	6.3	510
tt0060640	5.8	1642
tt0060641	6.2	578
tt0060642	6.6	5
tt0060643	7.7	96
tt0060645	6.9	2716
tt0060646	5.4	769
tt0060647	6.2	4806
tt0060648	7.1	1808
tt0060649	4.3	18
tt0060651	6.6	124
tt0060652	7.1	381
tt0060653	6.9	150
tt0060654	5.6	217
tt0060655	5.9	188
tt0060656	7.2	53
tt0060657	8.5	12
tt0060658	7.0	99
tt0060659	7.0	150
tt0060660	6.5	822
tt0060661	6.5	1961
tt0060662	5.8	592
tt0060664	4.5	213
tt0060665	7.7	39091
tt0060666	1.7	38205
tt0060667	7.0	28
tt0060668	7.5	2806
tt0060669	7.2	7
tt0060670	6.3	41
tt0060671	5.4	15
tt0060672	3.2	1201
tt0060673	6.5	74
tt0060674	6.0	72
tt0060675	7.4	18453
tt0060676	5.2	353
tt0060677	6.9	18
tt0060678	5.5	458
tt0060679	8.9	39
tt0060680	7.2	17
tt0060681	6.3	450
tt0060682	6.9	18
tt0060683	5.7	55
tt0060685	4.9	51
tt0060687	7.4	419
tt0060689	7.5	1051
tt0060690	5.6	50
tt0060691	5.8	169
tt0060692	5.4	59
tt0060693	5.9	13
tt0060694	7.7	32
tt0060695	6.6	12
tt0060696	5.5	16
tt0060697	5.9	438
tt0060698	6.4	596
tt0060699	7.2	60
tt0060700	5.0	10
tt0060701	6.6	1299
tt0060702	6.6	63
tt0060703	6.9	7
tt0060704	5.8	285
tt0060705	5.0	78
tt0060706	5.2	118
tt0060707	6.6	7
tt0060708	5.0	3383
tt0060709	5.9	137
tt0060710	6.9	29
tt0060711	6.4	406
tt0060712	4.8	1403
tt0060714	6.5	2178
tt0060715	7.6	74
tt0060716	4.6	578
tt0060717	7.2	25
tt0060718	6.6	201
tt0060719	5.5	175
tt0060720	7.3	494
tt0060722	7.6	1575
tt0060723	5.2	36
tt0060724	5.9	31
tt0060725	5.4	37
tt0060726	6.4	3271
tt0060728	5.8	2658
tt0060729	5.4	34
tt0060730	5.4	40
tt0060731	7.2	172
tt0060732	6.6	22
tt0060733	6.5	215
tt0060734	5.2	17
tt0060735	5.4	122
tt0060736	7.3	6111
tt0060737	5.7	383
tt0060738	6.5	114
tt0060739	6.5	135
tt0060740	6.3	872
tt0060741	3.7	889
tt0060742	8.3	5708
tt0060743	5.9	62
tt0060744	7.5	67
tt0060745	7.5	58
tt0060746	5.7	107
tt0060747	7.3	2110
tt0060748	6.9	9581
tt0060749	6.2	723
tt0060750	6.2	652
tt0060751	4.5	14
tt0060752	6.8	56
tt0060753	1.6	6586
tt0060754	6.5	1646
tt0060755	7.1	14
tt0060756	7.1	14
tt0060757	6.1	243
tt0060758	7.4	6780
tt0060759	6.3	203
tt0060760	5.7	1061
tt0060761	3.4	183
tt0060762	5.5	116
tt0060765	5.7	36
tt0060766	5.7	70
tt0060767	5.5	52
tt0060768	6.8	6
tt0060770	6.5	408
tt0060771	5.3	306
tt0060773	6.2	291
tt0060774	6.8	18
tt0060775	8.2	110
tt0060776	5.7	38
tt0060777	6.4	901
tt0060778	8.1	9
tt0060779	5.9	21
tt0060780	6.7	20
tt0060782	5.7	10180
tt0060783	5.8	626
tt0060784	5.5	491
tt0060785	6.0	109
tt0060786	7.4	502
tt0060787	7.3	772
tt0060788	6.3	95
tt0060789	4.8	386
tt0060790	5.1	91
tt0060791	5.3	51
tt0060792	6.7	57
tt0060793	5.4	35
tt0060794	6.9	8250
tt0060795	4.6	78
tt0060798	7.7	1031
tt0060799	6.1	62
tt0060800	6.9	17
tt0060801	5.2	1535
tt0060802	7.6	14602
tt0060803	7.2	53
tt0060806	5.9	310
tt0060807	4.8	152
tt0060808	7.8	30
tt0060809	6.1	148
tt0060810	7.7	578
tt0060811	4.0	64
tt0060812	5.4	103
tt0060813	6.4	505
tt0060814	6.8	5439
tt0060815	6.8	151
tt0060816	6.3	780
tt0060818	6.2	2369
tt0060820	5.1	108
tt0060821	5.9	83
tt0060822	4.9	34
tt0060823	5.4	64
tt0060824	6.4	73
tt0060826	5.0	53
tt0060827	8.0	137292
tt0060828	4.7	34
tt0060829	4.6	47
tt0060830	6.1	142
tt0060831	5.3	802
tt0060832	6.5	100
tt0060833	6.9	153
tt0060834	7.1	464
tt0060835	6.5	251
tt0060836	6.4	250
tt0060837	7.0	342
tt0060838	6.4	237
tt0060839	6.7	223
tt0060840	6.5	96
tt0060841	6.5	6025
tt0060842	5.2	286
tt0060843	6.7	103
tt0060845	6.1	189
tt0060846	7.0	74
tt0060847	7.1	514
tt0060848	5.2	1109
tt0060850	6.9	65
tt0060851	6.9	16
tt0060852	7.3	476
tt0060853	6.3	766
tt0060855	7.8	30
tt0060856	6.2	50
tt0060857	5.9	673
tt0060858	5.9	29
tt0060859	7.1	28
tt0060860	7.1	1797
tt0060861	4.8	18
tt0060862	7.3	20011
tt0060863	5.2	649
tt0060864	6.7	36
tt0060865	5.4	1567
tt0060866	6.0	1274
tt0060867	7.0	289
tt0060868	4.6	221
tt0060869	5.9	448
tt0060870	5.5	13
tt0060871	5.6	5
tt0060872	6.8	626
tt0060873	6.8	35
tt0060874	5.3	71
tt0060877	5.2	2533
tt0060878	4.6	8
tt0060879	6.8	1328
tt0060880	6.3	4596
tt0060881	7.0	7
tt0060882	6.3	851
tt0060883	7.1	1219
tt0060884	6.3	4257
tt0060885	7.1	111
tt0060886	4.6	120
tt0060887	5.7	126
tt0060888	5.5	246
tt0060889	7.1	84
tt0060890	5.7	37
tt0060891	7.5	3434
tt0060893	6.1	4279
tt0060895	4.8	13
tt0060896	6.2	122
tt0060897	5.5	5264
tt0060899	6.3	846
tt0060901	5.5	297
tt0060902	7.5	18
tt0060903	6.7	2211
tt0060904	6.4	70
tt0060906	4.9	16
tt0060907	6.9	250
tt0060908	7.3	4608
tt0060909	7.0	110
tt0060910	7.1	279
tt0060911	7.2	190
tt0060912	7.9	695
tt0060913	4.5	10
tt0060914	6.8	460
tt0060915	5.7	15
tt0060916	5.4	76
tt0060917	6.7	101
tt0060918	6.4	22
tt0060920	7.9	226
tt0060921	7.0	10881
tt0060922	4.2	14
tt0060923	5.4	21
tt0060926	6.2	185
tt0060927	7.0	15
tt0060928	5.0	97
tt0060929	7.2	10
tt0060930	5.1	91
tt0060931	6.0	46
tt0060932	7.3	119
tt0060933	5.5	181
tt0060934	7.5	17371
tt0060935	4.3	16
tt0060936	5.6	462
tt0060937	5.4	132
tt0060938	5.2	392
tt0060939	5.4	59
tt0060940	5.5	24
tt0060942	5.6	453
tt0060943	6.2	167
tt0060944	5.8	911
tt0060945	6.3	12
tt0060946	6.5	55
tt0060947	5.5	17
tt0060948	7.1	38
tt0060950	6.8	9
tt0060951	4.5	487
tt0060953	7.5	12
tt0060954	6.0	190
tt0060955	7.6	23982
tt0060956	2.6	1178
tt0060958	5.6	8
tt0060959	7.2	16877
tt0060961	5.2	72
tt0060963	3.3	8
tt0060965	4.8	142
tt0060966	6.2	37
tt0060967	5.1	14
tt0060968	5.6	555
tt0060969	6.1	23
tt0060970	4.6	36
tt0060971	5.7	297
tt0060973	6.5	44
tt0060974	5.5	44
tt0060975	7.8	233
tt0060976	6.3	91
tt0060977	4.9	83
tt0060978	5.5	372
tt0060980	5.9	4055
tt0060981	6.4	7
tt0060983	6.1	1623
tt0060984	5.6	6957
tt0060985	6.4	16
tt0060986	7.9	1142
tt0060989	7.1	232
tt0060990	3.8	18
tt0060991	6.3	911
tt0060992	6.8	378
tt0060993	5.7	364
tt0060994	6.6	277
tt0060995	5.9	209
tt0060997	5.6	14
tt0060999	6.9	93
tt0061000	6.4	815
tt0061001	5.9	114
tt0061002	6.0	395
tt0061003	4.5	60
tt0061004	6.7	9
tt0061005	4.7	1620
tt0061006	6.4	94
tt0061007	8.8	41
tt0061008	4.7	180
tt0061009	6.9	36
tt0061011	5.2	137
tt0061012	5.4	153
tt0061013	5.2	171
tt0061014	4.1	1609
tt0061015	5.8	2500
tt0061016	6.0	22
tt0061017	7.4	1034
tt0061018	6.1	48
tt0061019	5.1	136
tt0061020	5.7	593
tt0061022	5.5	191
tt0061023	6.1	908
tt0061024	6.1	2411
tt0061025	7.1	32
tt0061026	6.7	42
tt0061027	7.7	6971
tt0061028	7.4	270
tt0061029	7.8	1542
tt0061030	4.8	86
tt0061031	7.2	11
tt0061032	7.3	157
tt0061034	5.2	210
tt0061035	5.2	10
tt0061036	6.5	677
tt0061037	5.9	2206
tt0061038	7.1	672
tt0061040	6.1	565
tt0061041	6.6	412
tt0061042	7.7	3515
tt0061043	5.0	127
tt0061044	6.7	251
tt0061045	5.1	217
tt0061046	6.7	176
tt0061047	5.9	176
tt0061049	6.2	466
tt0061050	6.1	143
tt0061051	5.8	173
tt0061052	5.2	619
tt0061053	3.7	10
tt0061054	6.3	24
tt0061055	7.1	592
tt0061056	7.2	283
tt0061057	5.7	484
tt0061058	6.2	7
tt0061059	6.9	959
tt0061060	4.7	213
tt0061061	6.5	19
tt0061062	6.0	62
tt0061064	6.9	13
tt0061065	7.8	11409
tt0061067	5.8	617
tt0061068	6.0	195
tt0061069	7.5	962
tt0061070	5.5	227
tt0061071	4.9	177
tt0061072	7.8	892
tt0061073	7.5	1370
tt0061074	6.5	2588
tt0061075	6.6	5705
tt0061076	5.7	465
tt0061077	6.9	205
tt0061078	5.8	58
tt0061079	4.9	16
tt0061080	6.2	2043
tt0061081	5.8	1015
tt0061084	7.6	530
tt0061085	5.8	791
tt0061086	6.4	91
tt0061087	6.4	1248
tt0061089	7.0	6674
tt0061090	6.1	108
tt0061092	6.8	154
tt0061093	5.8	1273
tt0061094	6.4	2744
tt0061095	4.4	225
tt0061096	7.3	90
tt0061097	6.3	677
tt0061098	6.0	620
tt0061099	5.0	68
tt0061101	7.1	10256
tt0061103	5.9	152
tt0061105	6.1	126
tt0061106	4.2	27
tt0061107	6.6	30867
tt0061108	4.4	12
tt0061109	6.8	83
tt0061111	7.8	33
tt0061112	4.7	136
tt0061113	7.0	2249
tt0061114	4.4	658
tt0061115	7.1	2485
tt0061116	6.2	123
tt0061117	5.7	134
tt0061118	5.7	100
tt0061119	6.8	20
tt0061120	6.0	51
tt0061121	7.2	482
tt0061122	7.3	6174
tt0061123	5.0	224
tt0061124	5.8	527
tt0061125	5.0	49
tt0061126	7.7	39
tt0061128	6.6	35
tt0061130	3.2	23
tt0061131	4.6	14
tt0061132	7.2	6026
tt0061133	5.6	158
tt0061135	6.5	4931
tt0061136	7.1	266
tt0061137	5.3	128
tt0061138	7.5	12969
tt0061139	6.4	149
tt0061140	4.5	1328
tt0061141	3.9	104
tt0061142	6.6	99
tt0061143	8.7	42
tt0061144	5.8	297
tt0061146	7.5	224
tt0061147	6.9	95
tt0061148	5.7	106
tt0061149	6.6	428
tt0061150	6.6	31
tt0061151	7.0	42
tt0061152	5.1	239
tt0061153	6.6	24
tt0061154	4.6	16
tt0061157	7.2	475
tt0061158	6.3	243
tt0061160	5.2	37
tt0061162	7.9	2034
tt0061163	7.0	20
tt0061164	6.5	272
tt0061165	6.5	188
tt0061167	7.4	222
tt0061168	7.0	30
tt0061169	5.4	398
tt0061170	6.6	4882
tt0061173	5.3	1173
tt0061174	7.5	34
tt0061175	5.6	120
tt0061176	6.6	2388
tt0061177	5.8	10238
tt0061178	7.8	31
tt0061179	5.5	90
tt0061180	7.1	1617
tt0061181	6.4	650
tt0061182	5.1	27
tt0061183	6.7	260
tt0061184	8.0	82816
tt0061185	8.7	23
tt0061186	6.5	54
tt0061188	8.7	9
tt0061189	5.6	3692
tt0061191	1.8	4868
tt0061192	6.7	67
tt0061194	5.7	75
tt0061196	7.6	2426
tt0061197	5.7	1859
tt0061198	5.2	1498
tt0061199	8.0	4980
tt0061201	8.9	16
tt0061202	8.7	26
tt0061203	2.6	1329
tt0061204	6.7	4249
tt0061205	5.5	74
tt0061206	7.0	95
tt0061207	6.6	184
tt0061208	6.5	342
tt0061209	6.0	2314
tt0061210	7.1	65
tt0061211	7.0	29
tt0061212	5.3	85
tt0061213	6.3	18
tt0061214	5.6	22
tt0061215	6.3	33
tt0061216	6.8	34
tt0061217	3.2	1188
tt0061218	5.5	52
tt0061219	5.5	87
tt0061220	6.2	261
tt0061222	4.8	62
tt0061223	7.2	27
tt0061224	3.3	159
tt0061227	7.1	30
tt0061228	7.7	48
tt0061229	6.3	58
tt0061230	7.1	95
tt0061232	7.7	82
tt0061233	7.7	615
tt0061234	6.9	228
tt0061235	6.9	20
tt0061236	5.9	24
tt0061237	6.7	1169
tt0061238	8.3	943
tt0061239	6.8	202
tt0061240	8.7	7824
tt0061241	7.1	525
tt0061242	8.2	239
tt0061243	7.2	81
tt0061244	6.4	176
tt0061245	7.1	124
tt0061246	6.9	140
tt0061247	7.1	528
tt0061248	7.7	3696
tt0061249	6.2	48
tt0061250	6.6	1779
tt0061251	8.5	44
tt0061252	6.5	3003
tt0061253	8.4	1182
tt0061254	7.7	381
tt0061255	6.5	758
tt0061256	6.7	1296
tt0061257	6.6	209
tt0061258	7.1	141
tt0061259	7.5	501
tt0061260	7.0	31
tt0061261	7.9	343
tt0061262	7.4	1441
tt0061263	7.6	2717
tt0061264	7.2	301
tt0061265	8.0	3704
tt0061266	6.9	4524
tt0061267	6.5	85
tt0061268	7.2	232
tt0061269	8.2	83
tt0061270	6.5	144
tt0061271	7.6	281
tt0061272	7.1	95
tt0061273	8.7	56
tt0061274	8.6	61
tt0061275	7.7	95
tt0061276	8.2	22
tt0061277	7.4	4630
tt0061278	7.6	126
tt0061279	8.1	60
tt0061280	7.2	729
tt0061281	6.8	273
tt0061282	7.4	372
tt0061283	7.3	48
tt0061284	6.7	90
tt0061286	6.2	22
tt0061287	8.5	15836
tt0061288	7.0	112
tt0061289	8.0	1158
tt0061290	9.0	13
tt0061291	6.3	12
tt0061292	7.8	632
tt0061293	7.5	215
tt0061294	6.5	607
tt0061295	9.2	44
tt0061296	8.0	1704
tt0061297	5.7	19
tt0061299	7.3	231
tt0061300	7.2	3692
tt0061301	7.3	4456
tt0061302	8.0	31
tt0061303	6.4	66
tt0061304	8.0	9
tt0061305	8.4	97
tt0061306	7.4	426
tt0061308	8.1	16
tt0061310	6.8	10
tt0061311	7.0	25
tt0061312	6.5	15
tt0061313	6.1	793
tt0061314	5.4	80
tt0061315	6.0	145
tt0061316	6.4	19
tt0061318	5.2	226
tt0061320	7.0	2056
tt0061321	6.9	12
tt0061322	7.2	24
tt0061323	6.6	16
tt0061324	4.8	313
tt0061325	5.9	23
tt0061326	7.6	15
tt0061328	6.8	5250
tt0061329	3.7	312
tt0061332	5.9	513
tt0061333	6.4	1400
tt0061334	5.3	228
tt0061336	5.4	58
tt0061337	4.4	37
tt0061338	5.4	47
tt0061339	5.7	246
tt0061340	4.4	58
tt0061341	7.3	54
tt0061342	5.3	55
tt0061343	7.3	2438
tt0061344	6.2	17
tt0061345	5.6	409
tt0061346	7.2	53
tt0061347	8.8	27
tt0061348	6.6	16
tt0061349	7.3	43
tt0061350	6.4	221
tt0061351	5.6	112
tt0061352	4.8	19
tt0061353	5.8	14
tt0061354	6.1	85
tt0061355	7.2	30
tt0061356	6.2	122
tt0061357	6.3	1711
tt0061358	6.8	100
tt0061359	7.0	1073
tt0061362	5.1	227
tt0061364	5.3	14
tt0061365	5.2	170
tt0061366	5.5	121
tt0061367	5.7	172
tt0061368	4.2	50
tt0061369	6.6	12711
tt0061370	7.4	83
tt0061371	9.0	32
tt0061372	4.6	162
tt0061373	4.3	8
tt0061374	6.4	120
tt0061375	4.7	31
tt0061376	7.0	4286
tt0061377	6.1	595
tt0061378	7.8	109
tt0061380	5.7	1182
tt0061381	5.8	197
tt0061382	5.7	72
tt0061383	5.7	369
tt0061384	5.9	93
tt0061385	7.0	21432
tt0061386	5.1	124
tt0061387	4.5	1042
tt0061389	6.2	1900
tt0061390	7.4	649
tt0061391	6.7	10183
tt0061393	6.4	130
tt0061394	5.7	880
tt0061395	7.6	52078
tt0061396	7.0	27
tt0061397	5.7	212
tt0061398	5.4	2872
tt0061399	6.2	55
tt0061401	5.5	1400
tt0061402	7.0	9507
tt0061403	6.7	131
tt0061404	5.0	329
tt0061405	5.9	6447
tt0061406	6.8	17
tt0061407	7.1	9193
tt0061408	4.4	322
tt0061409	6.0	1001
tt0061410	5.0	246
tt0061411	5.2	2178
tt0061412	3.6	1372
tt0061414	5.5	1017
tt0061415	7.1	51
tt0061416	6.2	64
tt0061417	6.1	107
tt0061418	7.7	125602
tt0061419	7.2	220
tt0061420	5.9	3054
tt0061421	6.0	385
tt0061422	6.7	43
tt0061423	8.9	22
tt0061424	6.0	157
tt0061426	5.3	78
tt0061427	4.1	16
tt0061428	7.6	471
tt0061429	7.0	5447
tt0061431	5.4	402
tt0061432	4.4	821
tt0061433	6.0	1610
tt0061434	5.2	93
tt0061435	4.6	20
tt0061436	6.2	78
tt0061437	6.4	68
tt0061438	3.6	41
tt0061439	6.6	7869
tt0061442	7.3	10
tt0061443	6.0	101
tt0061444	6.2	511
tt0061445	4.3	520
tt0061446	4.5	32
tt0061447	5.5	1850
tt0061448	5.2	208
tt0061449	4.7	125
tt0061450	6.5	4383
tt0061451	5.0	606
tt0061452	5.0	34009
tt0061453	4.9	736
tt0061454	4.8	74
tt0061455	6.3	499
tt0061456	2.3	2326
tt0061458	5.8	388
tt0061459	5.1	55
tt0061460	7.7	19
tt0061461	7.5	28
tt0061463	5.6	32
tt0061465	5.7	1704
tt0061467	6.9	53
tt0061468	6.1	104
tt0061469	4.9	93
tt0061470	5.6	138
tt0061471	7.1	111
tt0061473	6.9	8773
tt0061474	7.2	1186
tt0061476	6.9	85
tt0061477	6.3	1165
tt0061478	6.4	26
tt0061479	4.3	24
tt0061481	5.5	36
tt0061482	6.6	13
tt0061483	6.8	475
tt0061484	7.3	65
tt0061486	5.8	38
tt0061487	5.6	83
tt0061489	5.6	3464
tt0061490	5.6	16
tt0061491	7.4	33
tt0061492	4.3	27
tt0061493	5.5	964
tt0061494	4.0	602
tt0061495	7.3	10486
tt0061496	7.9	6212
tt0061497	4.1	864
tt0061498	5.6	100
tt0061499	6.1	88
tt0061500	4.4	619
tt0061501	6.3	134
tt0061502	6.2	2398
tt0061503	4.4	16
tt0061504	4.7	823
tt0061505	7.5	46
tt0061506	7.2	26
tt0061508	6.5	222
tt0061510	6.1	123
tt0061511	4.8	140
tt0061512	8.0	195027
tt0061513	4.2	79
tt0061514	4.5	432
tt0061515	5.5	288
tt0061516	5.3	248
tt0061517	4.8	21
tt0061518	6.3	120
tt0061519	7.3	55
tt0061520	5.8	1937
tt0061521	6.4	62
tt0061522	4.2	185
tt0061523	6.1	7390
tt0061524	6.3	1174
tt0061525	6.0	414
tt0061528	6.7	61
tt0061529	3.2	425
tt0061530	7.4	92
tt0061532	6.3	93
tt0061534	7.5	167
tt0061535	5.6	73
tt0061536	6.8	820
tt0061537	7.5	4199
tt0061538	5.2	7
tt0061539	5.5	96
tt0061540	5.1	71
tt0061541	5.8	274
tt0061542	5.7	44
tt0061543	6.0	34
tt0061546	6.9	9
tt0061547	6.5	333
tt0061548	5.8	203
tt0061549	3.8	1823
tt0061550	4.4	1826
tt0061551	6.2	102
tt0061552	7.2	485
tt0061553	5.3	700
tt0061554	7.2	11
tt0061555	7.0	65
tt0061556	6.7	4505
tt0061557	4.2	2351
tt0061559	5.1	68
tt0061561	4.9	582
tt0061562	6.3	30
tt0061563	6.3	455
tt0061565	5.0	616
tt0061566	6.0	103
tt0061567	4.7	42
tt0061568	6.0	2123
tt0061570	5.4	88
tt0061571	5.2	113
tt0061572	5.1	193
tt0061573	5.1	82
tt0061574	5.6	214
tt0061575	6.0	236
tt0061576	6.2	6019
tt0061577	5.9	209
tt0061578	7.7	82298
tt0061579	7.2	100
tt0061580	6.8	70
tt0061581	6.3	2021
tt0061582	6.0	682
tt0061583	4.9	64
tt0061584	6.2	10757
tt0061585	5.3	578
tt0061586	5.3	147
tt0061587	6.3	4938
tt0061588	5.4	30
tt0061589	7.9	10748
tt0061590	5.8	2074
tt0061591	4.7	746
tt0061592	2.6	1513
tt0061593	5.6	149
tt0061594	5.9	1295
tt0061595	5.1	1946
tt0061596	4.4	62
tt0061597	7.2	3911
tt0061598	6.1	108
tt0061599	5.0	282
tt0061600	4.6	115
tt0061601	7.7	39
tt0061602	8.6	32
tt0061604	6.1	28
tt0061605	6.4	1170
tt0061606	6.9	43
tt0061608	6.2	65
tt0061609	7.4	10
tt0061610	5.2	1986
tt0061611	7.3	177
tt0061612	6.3	84
tt0061613	7.2	7338
tt0061614	4.7	19
tt0061615	7.6	12
tt0061616	6.4	71
tt0061617	5.5	823
tt0061619	7.5	32365
tt0061620	7.0	3489
tt0061621	5.7	180
tt0061622	7.4	111
tt0061623	6.0	34
tt0061625	5.4	61
tt0061626	6.3	773
tt0061627	7.3	319
tt0061628	3.7	31
tt0061629	5.9	23
tt0061630	5.1	35
tt0061631	6.2	18
tt0061633	7.6	1795
tt0061634	6.1	3528
tt0061635	6.6	140
tt0061636	7.1	3553
tt0061637	7.4	25
tt0061638	9.8	42
tt0061641	6.9	78
tt0061643	6.7	6548
tt0061645	2.9	14
tt0061646	5.5	279
tt0061647	6.3	3426
tt0061648	7.2	6563
tt0061649	4.6	5
tt0061650	6.2	142
tt0061652	4.3	490
tt0061653	5.7	1901
tt0061654	3.8	394
tt0061655	7.0	35265
tt0061656	4.6	288
tt0061658	7.5	869
tt0061660	6.1	47
tt0061662	6.0	678
tt0061663	5.5	211
tt0061664	4.9	200
tt0061665	7.0	10
tt0061667	5.7	401
tt0061668	6.4	216
tt0061669	6.6	2214
tt0061670	4.9	602
tt0061671	1.8	2118
tt0061673	6.2	35
tt0061675	6.8	265
tt0061676	4.7	198
tt0061677	7.6	48
tt0061678	6.8	2672
tt0061679	9.3	27
tt0061680	6.0	2835
tt0061682	8.1	15
tt0061683	6.5	5811
tt0061684	6.5	45
tt0061685	6.7	39
tt0061687	4.5	862
tt0061688	5.4	69
tt0061689	9.4	27
tt0061690	8.7	29
tt0061692	7.5	102
tt0061693	5.1	449
tt0061694	6.5	18
tt0061695	5.1	2682
tt0061696	6.4	1580
tt0061697	7.1	80
tt0061698	5.8	184
tt0061699	6.3	142
tt0061700	6.7	71
tt0061701	5.6	98
tt0061703	6.0	223
tt0061704	6.8	10
tt0061706	6.9	238
tt0061707	7.4	77
tt0061708	8.1	24
tt0061709	7.0	6106
tt0061710	5.5	217
tt0061712	5.4	88
tt0061713	6.9	16
tt0061714	5.0	679
tt0061715	6.4	2565
tt0061716	5.6	164
tt0061719	5.5	653
tt0061720	4.5	789
tt0061721	8.0	39
tt0061722	8.0	298260
tt0061723	7.8	6
tt0061724	6.5	29
tt0061725	5.1	17
tt0061726	5.7	238
tt0061727	7.3	29
tt0061728	6.7	7113
tt0061729	5.6	237
tt0061730	6.2	23
tt0061732	3.2	61
tt0061733	4.8	1267
tt0061734	4.9	20
tt0061735	7.8	51604
tt0061736	6.6	3086
tt0061737	6.0	514
tt0061738	5.6	560
tt0061739	6.0	594
tt0061741	7.8	1053
tt0061742	6.4	943
tt0061743	6.1	22
tt0061744	7.2	550
tt0061745	7.0	234
tt0061746	7.5	67
tt0061747	7.0	46691
tt0061748	5.1	886
tt0061749	6.5	2597
tt0061750	6.9	55
tt0061751	8.0	93
tt0061752	7.2	2296
tt0061753	7.9	65
tt0061754	7.1	982
tt0061755	6.9	222
tt0061756	6.0	335
tt0061757	3.6	188
tt0061758	5.2	2887
tt0061759	2.0	1941
tt0061761	6.7	495
tt0061762	4.7	229
tt0061763	6.1	28
tt0061765	2.8	1612
tt0061766	6.8	856
tt0061767	5.7	7
tt0061768	6.2	5
tt0061769	3.9	12
tt0061770	7.4	15085
tt0061771	6.6	24
tt0061772	4.7	27
tt0061773	5.9	790
tt0061774	5.4	18
tt0061775	5.9	150
tt0061776	5.6	92
tt0061777	6.8	8
tt0061778	6.1	74
tt0061779	5.5	209
tt0061780	6.7	3177
tt0061781	7.3	12953
tt0061782	5.3	204
tt0061783	5.4	297
tt0061784	5.4	1172
tt0061785	3.7	317
tt0061786	6.6	1760
tt0061787	6.6	5054
tt0061788	7.0	242
tt0061789	5.5	2626
tt0061791	7.2	5422
tt0061792	5.6	35
tt0061793	6.4	538
tt0061794	7.0	379
tt0061795	6.2	717
tt0061796	5.8	1485
tt0061797	6.9	14
tt0061798	5.0	97
tt0061799	5.0	52
tt0061800	5.7	261
tt0061801	6.2	1114
tt0061802	7.5	1090
tt0061803	6.6	56
tt0061804	7.1	94
tt0061805	5.9	618
tt0061806	4.5	508
tt0061807	6.1	17
tt0061808	6.7	277
tt0061809	7.9	30951
tt0061810	6.1	6373
tt0061811	7.9	88453
tt0061812	6.5	226
tt0061814	7.6	5228
tt0061815	6.4	283
tt0061819	6.5	1663
tt0061821	5.2	10
tt0061822	6.9	82
tt0061823	7.5	485
tt0061824	4.2	176
tt0061826	5.6	1618
tt0061827	4.7	409
tt0061828	6.1	227
tt0061829	5.7	155
tt0061830	6.8	370
tt0061831	5.2	480
tt0061832	5.1	364
tt0061833	5.3	417
tt0061834	6.0	4477
tt0061835	6.4	26
tt0061836	6.4	43
tt0061837	4.7	35
tt0061838	5.5	85
tt0061839	4.8	143
tt0061840	6.0	275
tt0061841	6.3	329
tt0061842	7.9	2205
tt0061844	5.4	72
tt0061845	5.4	31
tt0061846	6.1	531
tt0061847	8.3	15077
tt0061849	5.5	23
tt0061850	3.7	1046
tt0061851	7.1	342
tt0061852	7.6	208091
tt0061853	7.3	121
tt0061854	7.2	221
tt0061855	7.9	1568
tt0061856	5.2	6510
tt0061857	8.7	11
tt0061858	5.2	732
tt0061859	6.2	49
tt0061860	6.8	12
tt0061861	6.2	48
tt0061863	6.6	42
tt0061864	5.6	204
tt0061865	5.8	354
tt0061866	6.7	79
tt0061867	5.5	254
tt0061868	5.5	3428
tt0061869	6.7	56
tt0061870	5.5	186
tt0061872	8.1	20
tt0061873	5.8	55
tt0061874	7.5	81
tt0061875	6.8	49
tt0061876	7.5	1766
tt0061877	5.3	149
tt0061878	5.5	183
tt0061879	6.6	675
tt0061880	5.8	18
tt0061881	7.1	314
tt0061882	7.2	10789
tt0061883	7.2	1280
tt0061884	6.7	269
tt0061886	6.9	29
tt0061887	3.6	32
tt0061889	5.6	49
tt0061891	7.6	269
tt0061892	4.9	201
tt0061893	6.1	1329
tt0061894	5.2	295
tt0061895	6.0	32
tt0061897	6.3	82
tt0061898	6.7	92
tt0061899	6.5	93
tt0061900	6.3	88
tt0061904	8.2	91
tt0061905	6.0	1030
tt0061906	6.4	690
tt0061907	6.9	79
tt0061908	6.1	40
tt0061909	6.5	31
tt0061911	5.3	99
tt0061912	7.3	2022
tt0061913	7.3	942
tt0061914	7.4	422
tt0061915	7.8	12
tt0061916	5.9	771
tt0061917	7.0	244
tt0061918	8.9	12
tt0061919	6.6	34
tt0061922	4.4	280
tt0061923	6.0	87
tt0061925	6.1	168
tt0061926	4.3	29
tt0061927	5.3	898
tt0061930	6.5	16
tt0061931	6.6	3769
